foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_grad_raw,foil_grad_raw,old_grad_ratio,foil_grad_ratio,old_linear_score,foil_linear_score,raw_grad_accuracy,ratio_grad_accuracy,linear_probe_accuracy
novel,1,16,1,1,ADOORHAN8.jpg,AGOLDCUP6.jpg,21.0389404296875,25.65782356262207,0.2985644042491913,0.321260929107666,0.9999277664453265,0.9996053118413876,1.0,1.0,1.0
novel,1,17,1,1,26434250.thl.jpg,AMETDETE2.jpg,18.923852920532227,17.920515060424805,0.29293087124824524,0.30652251839637756,0.9322017672834324,0.8094913575972903,0.0,1.0,1.0
novel,1,18,1,1,22875816.thl.jpg,Aornamentalt5.jpg,14.96854305267334,21.658605575561523,0.274284303188324,0.3345324695110321,0.0417539684802312,0.10069713844132644,1.0,1.0,0.0
novel,1,19,1,1,Apig5.jpg,Acdrominterf2.jpg,19.18048095703125,19.825380325317383,0.31314074993133545,0.3124906122684479,0.9968177853135342,0.9989335557539013,1.0,0.0,0.0
novel,1,20,1,1,Aseat3.jpg,ABARBCHA3.jpg,23.786048889160156,23.830913543701172,0.27831512689590454,0.3212627172470093,0.9993034446526569,0.9971512437686071,1.0,1.0,1.0
novel,1,21,1,1,ASCSIPORT.jpg,schoolbus.jpg,22.999298095703125,31.132909774780273,0.30206385254859924,0.3817271292209625,0.9480119712471103,0.9338249871934078,1.0,1.0,1.0
novel,1,22,1,1,AARTICHO1.jpg,leek.jpg,46.428977966308594,17.59252166748047,0.4696091115474701,0.29234981536865234,0.9999677905824275,0.9995388716682163,0.0,0.0,1.0
novel,1,23,1,1,for28524.jpg,gingerroot.jpg,14.733659744262695,39.33372497558594,0.24244830012321472,0.4296224117279053,0.05104711974594915,0.6158312620710426,1.0,1.0,0.0
novel,1,24,1,1,ADECKCARD.jpg,APROSTAR2.jpg,16.618879318237305,24.966472625732422,0.2813796401023865,0.3340328335762024,0.0111225858726436,0.05387404485287499,1.0,1.0,0.0
novel,1,25,1,1,Apartyha3.jpg,ALARGECA2.jpg,24.00568962097168,19.33877944946289,0.32108789682388306,0.32075485587120056,0.9355443168680508,0.8971317795279901,0.0,0.0,1.0
novel,1,26,1,1,26432760.thl.jpg,Atoytractor17.jpg,16.711284637451172,31.63493537902832,0.27678507566452026,0.37950655817985535,0.7221076472562558,0.9740927070374421,1.0,1.0,0.0
novel,1,27,1,1,ALAB19.jpg,AASCDESC.jpg,17.142276763916016,24.782268524169922,0.3023128807544708,0.36617061495780945,0.9963948190825912,0.9990559872588779,1.0,1.0,0.0
novel,1,28,1,1,ASCREW7.jpg,22806086.thl.jpg,16.660919189453125,18.340911865234375,0.2843729853630066,0.30505040287971497,0.22807169336486455,0.6843128160209284,1.0,1.0,0.0
novel,1,29,1,1,AELEMENT3.jpg,orientalvase.jpg,15.965543746948242,26.720232009887695,0.2761945128440857,0.3518269658088684,0.9038544657247815,0.9395041438535958,1.0,1.0,0.0
novel,1,30,1,1,Acompactdisc2.jpg,Acreamer35.jpg,14.039884567260742,23.51112174987793,0.25374525785446167,0.34109821915626526,0.12195307506157467,0.3751084320208541,1.0,1.0,0.0
novel,1,31,1,1,AGRILL1.jpg,Aim4ribbo.jpg,16.844507217407227,31.827476501464844,0.26450416445732117,0.398065984249115,0.9477121892765894,0.8540205211451715,1.0,1.0,1.0
novel,1,32,1,1,promdress.jpg,26388148.thl.jpg,16.259336471557617,21.78251838684082,0.26100829243659973,0.31310951709747314,0.9177379155066336,0.80373371104095,1.0,1.0,1.0
novel,1,33,1,1,Aappleonsca14.jpg,26687972.thl.jpg,18.72150421142578,13.794068336486816,0.30920878052711487,0.2814297080039978,0.986827696421287,0.9950755388750994,0.0,0.0,0.0
novel,1,34,1,1,securitycamera.jpg,Ametalpress.jpg,18.415252685546875,17.93622589111328,0.2936646044254303,0.28372836112976074,0.9168058864295292,0.9741332784923422,0.0,0.0,0.0
novel,1,35,1,1,AANTICAN2.jpg,Agolfplaque.jpg,28.330493927001953,15.847858428955078,0.34231436252593994,0.2879832684993744,0.9951517720550564,0.8493789039716926,0.0,0.0,1.0
novel,1,36,1,1,mechanicalspring.jpg,Acamelsculpt2.jpg,15.9391508102417,39.583900451660156,0.2505420744419098,0.43328431248664856,0.7619965681595486,0.9857689025316975,1.0,1.0,0.0
novel,1,37,1,1,ACEDAR.jpg,AHUMIDIFI.jpg,19.46404457092285,21.27933120727539,0.26703208684921265,0.33591407537460327,0.9994342173796416,0.9799509976028199,1.0,1.0,1.0
novel,1,38,1,1,cd2-a.jpg,10053712.thm.jpg,19.313804626464844,22.80905532836914,0.28745630383491516,0.31066736578941345,0.8075474614758705,0.8100212896077745,1.0,1.0,0.0
novel,1,39,1,1,ACOLOGNE.jpg,Aantiquemeta2.jpg,19.273012161254883,29.32012367248535,0.28467410802841187,0.35163721442222595,0.9966610993908924,0.9965043297252455,1.0,1.0,1.0
novel,1,40,1,1,Acinnamonrol2.jpg,Agarlicclove2.jpg,31.576229095458984,17.125755310058594,0.3232923746109009,0.3507753610610962,0.9999573304143915,0.9999079018137312,0.0,1.0,1.0
novel,1,41,1,1,largemacscreen.jpg,AANGLEME2.jpg,16.677684783935547,15.894974708557129,0.2742202579975128,0.29348132014274597,0.93110707377966,0.05840272754490094,0.0,1.0,1.0
novel,1,42,1,1,AANTHAT2.jpg,rollerblades.jpg,22.62535285949707,40.95504379272461,0.3116636872291565,0.4252908527851105,0.9879212571077759,0.9998528855798673,1.0,1.0,0.0
novel,1,43,1,1,Abridge9.jpg,chunkysoup.jpg,23.917116165161133,26.313283920288086,0.3091801106929779,0.3250987231731415,0.9528979417142257,0.9674248953934762,1.0,1.0,0.0
novel,1,44,1,1,26467443.thl.jpg,26374166.thl.jpg,20.51633071899414,14.539192199707031,0.26686620712280273,0.26931384205818176,0.9723999365925394,0.43523965899318706,0.0,1.0,1.0
novel,1,45,1,1,weepwalker.jpg,Achowchowdog.jpg,18.731590270996094,24.55140495300293,0.30212944746017456,0.3547314703464508,0.37352690933939964,0.6431099550600586,1.0,1.0,0.0
novel,1,46,1,1,taz.jpg,AALIEN.jpg,23.354209899902344,22.410747528076172,0.29412466287612915,0.31693097949028015,0.8521952975493239,0.4151641423246522,0.0,1.0,1.0
novel,1,47,1,1,AFRAME15.jpg,Aspraybottle4.jpg,18.69151496887207,23.7601261138916,0.26673978567123413,0.3338174521923065,0.9908607614288845,0.9639627593789015,1.0,1.0,1.0
novel,1,48,1,1,ASLED7.jpg,Aantiquecigar.jpg,20.609487533569336,19.406841278076172,0.2970515787601471,0.3090340793132782,0.5551547176517134,0.7939560084851144,0.0,1.0,0.0
novel,1,49,1,1,ACOMPAS20.jpg,AMAGGLASS.jpg,25.900178909301758,20.323684692382812,0.355084627866745,0.31814002990722656,0.9998146568279404,0.9984114482094666,0.0,0.0,1.0
novel,1,50,1,1,26377133.thl.jpg,26374899.thl.jpg,15.400293350219727,15.956056594848633,0.28732064366340637,0.29261714220046997,0.2084556892502911,0.090828589325627,1.0,1.0,1.0
novel,1,51,1,1,ASPACEHE8.jpg,moneyslotmachine.jpg,20.07308006286621,28.324674606323242,0.31533893942832947,0.3405822515487671,0.8472159757022862,0.9924112757712525,1.0,1.0,0.0
novel,1,52,1,1,ADOGTOY5.jpg,8020347.thl.jpg,15.44046401977539,14.770833969116211,0.2777653932571411,0.29041025042533875,0.18581910640982968,0.9352893856678501,0.0,1.0,0.0
novel,1,53,1,1,Ashoeshines15.jpg,22826832.thl.jpg,18.5030517578125,42.63254165649414,0.2999849319458008,0.4600110352039337,0.9559247572278633,0.9975367858105656,1.0,1.0,0.0
novel,1,54,1,1,ACLAM.jpg,Aheadlightan2.jpg,24.642656326293945,28.92613410949707,0.30734074115753174,0.3611186146736145,0.9991023589851785,0.9956854017092701,1.0,1.0,1.0
novel,1,55,1,1,Aspokesfaste2.jpg,Abloodorange.jpg,19.642553329467773,31.794681549072266,0.2928326427936554,0.3523864448070526,0.7655085299378128,0.9462208893804192,1.0,1.0,0.0
novel,1,56,1,1,Abowloffruit4.jpg,Adeer16.jpg,25.604389190673828,28.758752822875977,0.3555454909801483,0.3679411709308624,0.9999541951281142,0.9998732021960903,1.0,1.0,1.0
novel,1,57,1,1,Acomputerkey2.jpg,Ajacket12.jpg,15.587615013122559,21.028972625732422,0.2626301646232605,0.3430083692073822,0.39152978552814294,0.8836855735705238,1.0,1.0,0.0
novel,1,58,1,1,AANTICOT.jpg,Asandal7.jpg,14.500802040100098,20.126924514770508,0.25053638219833374,0.32705196738243103,0.4905736863400736,0.695941789299195,1.0,1.0,0.0
novel,1,59,1,1,9816397.thl.jpg,Atennisball2.jpg,19.15296745300293,37.97724533081055,0.28908631205558777,0.48186352849006653,0.8526259964503796,0.9374920072058917,1.0,1.0,0.0
novel,1,60,1,1,chocolatepowder.jpg,asparagus.jpg,20.753742218017578,22.204587936401367,0.2917764484882355,0.32439547777175903,0.8148972042685407,0.8699877906040469,1.0,1.0,0.0
novel,1,61,1,1,ACEREAL.jpg,Achair618.jpg,20.766529083251953,26.60454559326172,0.2899338901042938,0.3980748951435089,0.9999795937334974,0.9999999751799307,1.0,1.0,0.0
novel,1,62,1,1,Afoodproces13.jpg,8059226.thl.jpg,17.685161590576172,34.61438751220703,0.27019307017326355,0.4065406024456024,0.9999592913992326,0.9932352490097591,1.0,1.0,1.0
novel,1,63,1,1,railroadblock.jpg,Aglass43.jpg,22.348114013671875,17.820812225341797,0.3055475056171417,0.2991214990615845,0.9735027720112233,0.28647633808112416,0.0,0.0,1.0
novel,1,64,1,1,Abedspringsam.jpg,A4DOMINO.jpg,13.858661651611328,16.146949768066406,0.27421295642852783,0.2946797013282776,0.7367278502289801,0.17267341839219025,1.0,1.0,1.0
novel,1,65,1,1,AASCENDER.jpg,Aeastcho6.jpg,21.179594039916992,42.533809661865234,0.30142542719841003,0.43213215470314026,0.9245628597354532,0.9996791106541559,1.0,1.0,0.0
novel,1,66,1,1,AFRUIT2.jpg,26432175.thl.jpg,27.868366241455078,20.820268630981445,0.35200607776641846,0.35599300265312195,0.9993451187519015,0.9371909166955115,0.0,1.0,1.0
novel,1,67,1,1,AMAILBO28.jpg,ABLUBLOTT.jpg,18.367074966430664,19.767751693725586,0.27522778511047363,0.31899043917655945,0.16611773817558814,0.10738274025200364,1.0,1.0,1.0
novel,1,68,1,1,ASALAMI.jpg,Aclimbersicep.jpg,17.161632537841797,17.84061622619629,0.268050879240036,0.30386149883270264,0.8871564235984173,0.4815650301906098,1.0,1.0,1.0
novel,1,69,1,1,ABUSINEST.jpg,26427867.thl.jpg,15.883195877075195,27.250368118286133,0.2596113681793213,0.40423640608787537,0.02496373044195476,0.8455837146016482,1.0,1.0,0.0
novel,1,70,1,1,AANTLION2.jpg,AEASEL22.jpg,21.612884521484375,14.251032829284668,0.2885374426841736,0.2571101188659668,0.7067723167249852,0.299863413281714,0.0,0.0,1.0
novel,1,71,1,1,ACANE2.jpg,AWEDCOU19.jpg,12.384485244750977,31.60457420349121,0.23997490108013153,0.41792669892311096,0.028652033778260987,0.23363154118260238,1.0,1.0,0.0
novel,1,72,1,1,AMUSIHORN.jpg,Aantelope2.jpg,23.461139678955078,24.226770401000977,0.32415297627449036,0.3496524393558502,0.7574373641323456,0.9356140970883032,1.0,1.0,0.0
novel,1,73,1,1,AKETTLE35.jpg,batslcshi.jpg,21.10433006286621,37.85856246948242,0.24526895582675934,0.3945564329624176,0.9998731253549964,0.9999844112402603,1.0,1.0,0.0
novel,1,74,1,1,10049816.thl.jpg,Atoothbrush3.jpg,11.676329612731934,18.437538146972656,0.2715027928352356,0.3268536925315857,0.7911214731895712,0.786291059191091,1.0,1.0,1.0
novel,1,75,1,1,ABABYSPOO.jpg,wok.jpg,18.87693977355957,17.612079620361328,0.2802606523036957,0.3051990270614624,0.12353071768093184,0.3156725599637561,0.0,1.0,0.0
novel,1,76,1,1,Aammonitefo14.jpg,Acoffeebeans2.jpg,18.893177032470703,31.03486442565918,0.2856447398662567,0.34423428773880005,0.9985372660753279,0.9993870679107444,1.0,1.0,0.0
novel,1,77,1,1,ACUTPIN.jpg,ANECTARI3.jpg,12.997611045837402,44.41107177734375,0.23841506242752075,0.45591747760772705,0.005259137975972775,0.885340186016966,1.0,1.0,0.0
novel,1,78,1,1,26384871.thl.jpg,toblerone.jpg,20.078144073486328,16.416889190673828,0.2880403697490692,0.2673666775226593,0.7975396191042976,0.0771466810957427,0.0,0.0,1.0
novel,1,79,1,1,underwear.jpg,26378596.thl.jpg,13.775629997253418,21.071718215942383,0.29231539368629456,0.3395473062992096,0.9652167680883205,0.9270526346720022,1.0,1.0,1.0
novel,1,80,1,1,Aleaf75.jpg,AWALLEYE2.jpg,22.051618576049805,19.552261352539062,0.29131263494491577,0.30646929144859314,0.7871530874735977,0.45829325313842023,0.0,1.0,1.0
novel,1,81,1,1,ATEALANT8.jpg,Ahandba18.jpg,18.698993682861328,28.640993118286133,0.28584811091423035,0.32565805315971375,0.9594058714565434,0.967798923077393,1.0,1.0,0.0
novel,1,82,1,1,Awildberries.jpg,Aberries5.jpg,19.647743225097656,31.8037109375,0.2841181755065918,0.3987028896808624,0.059884734318461384,0.2510900598723414,1.0,1.0,0.0
novel,1,83,1,1,ALITTERB2.jpg,26442719.thl.jpg,19.681350708007812,22.079166412353516,0.3082159459590912,0.33225056529045105,0.9987808696505944,0.9994555624349771,1.0,1.0,0.0
novel,1,84,1,1,AWASHMAC5.jpg,26432755.thl.jpg,17.43362045288086,20.612117767333984,0.3183528184890747,0.3287757337093353,0.9916743574980695,0.9059425466519418,1.0,1.0,1.0
novel,1,85,1,1,ATIE16.jpg,Agiftbag20.jpg,20.275146484375,21.273027420043945,0.30306801199913025,0.31038784980773926,0.11995957663330623,0.5749031533230691,1.0,1.0,0.0
novel,1,86,1,1,Abicyclekick2.jpg,Astaircase.jpg,17.041603088378906,23.86390495300293,0.28075289726257324,0.3292916715145111,0.022439755962016705,0.7803253175515905,1.0,1.0,0.0
novel,1,87,1,1,AWHISBARR.jpg,AREDROSE8.jpg,21.241989135742188,29.27975082397461,0.2913006544113159,0.3757253587245941,0.9461601201937282,0.8740637251314726,1.0,1.0,1.0
novel,1,88,1,1,AMECHHAN4.jpg,AMEAT2.jpg,21.665998458862305,38.6536750793457,0.301754355430603,0.403025358915329,0.8474549256427715,0.8977021951440993,1.0,1.0,0.0
novel,1,89,1,1,ABROOCH53.jpg,butterflycross-stitch.jpg,18.40118408203125,24.955699920654297,0.293346107006073,0.4040881395339966,0.42955748764386215,0.5533229815470352,1.0,1.0,0.0
novel,1,90,1,1,Lanyard.jpg,Ateacherscert.jpg,12.318431854248047,18.138959884643555,0.23544941842556,0.3325551450252533,0.021146681644954795,0.36857509106273206,1.0,1.0,0.0
novel,1,91,1,1,Aacarthatsbe2.jpg,ALACES4.jpg,20.322877883911133,18.750539779663086,0.2915397882461548,0.29992106556892395,0.9998590790883948,0.9992877431662198,0.0,1.0,1.0
novel,1,92,1,1,Acandycanesin.jpg,26422507.thl.jpg,22.09231185913086,22.58755111694336,0.2955395579338074,0.3570045530796051,0.5075951202639792,0.9833196125427355,1.0,1.0,0.0
novel,1,93,1,1,E_helicopter.jpg,Awomensshoe61.jpg,16.962621688842773,20.682979583740234,0.28840988874435425,0.3460570275783539,0.8625018390600669,0.8728549094756014,1.0,1.0,0.0
novel,1,94,1,1,ALOAFBR4.jpg,keys-a.jpg,23.13901710510254,16.35013771057129,0.29380348324775696,0.28354910016059875,0.878653131176817,0.44129718388917827,0.0,0.0,1.0
novel,1,95,1,1,Acabinetdraw8.jpg,ABALLYAR4.jpg,19.98771858215332,19.564809799194336,0.30690905451774597,0.3475455641746521,0.998757038201529,0.9243580212233291,0.0,1.0,1.0
novel,1,96,1,1,Afrenchsigns2.jpg,AFIGHTP16.jpg,23.08148765563965,21.475643157958984,0.28023087978363037,0.3163173496723175,0.9983698879207794,0.9989382303878561,0.0,1.0,0.0
novel,1,97,1,1,Adolphin3.jpg,AOVEN.jpg,12.782614707946777,16.897411346435547,0.23600798845291138,0.295573890209198,0.04652223672991396,0.08190714958481923,1.0,1.0,0.0
novel,1,98,1,1,26384637.thl.jpg,ACOMB5.jpg,18.96859359741211,18.181909561157227,0.2932562232017517,0.31180477142333984,0.6745973937297425,0.84301710095793,0.0,1.0,0.0
novel,1,99,1,1,Ascrewmount.jpg,AHIBACHI.jpg,20.105579376220703,31.988609313964844,0.3440762460231781,0.4172540009021759,0.9998927461450394,0.999937414871802,1.0,1.0,0.0
novel,1,100,1,1,ADIRECSI3.jpg,AGUINEAP2.jpg,19.936899185180664,24.570133209228516,0.2898137867450714,0.3499548137187958,0.9902656494050028,0.9981881351880408,1.0,1.0,0.0
novel,10,1,1,10,AARTIVE6.jpg,Astamp23.jpg,0.951557993888855,1.0385870933532715,0.014826380647718906,0.01651717722415924,0.3435884406684051,0.47867319407440395,1.0,1.0,0.0
novel,10,1,2,10,ACOCKSPA4.jpg,ACOLOGNE.jpg,0.984766960144043,0.9103841185569763,0.014099054038524628,0.013446927070617676,0.5185626143772604,0.5594242704364432,0.0,0.0,0.0
novel,10,1,3,10,dustpan02.jpg,26425112.thl.jpg,0.8189525604248047,0.9104889631271362,0.014999568462371826,0.013675693422555923,0.5576167253137144,0.45592382528322867,1.0,0.0,1.0
novel,10,1,4,10,Agardeningpai.jpg,Atoypersonwi2.jpg,1.4557150602340698,1.6832704544067383,0.019402606412768364,0.021876268088817596,0.6252089472357715,0.42446735580081885,1.0,1.0,1.0
novel,10,1,5,10,AMEATHER3.jpg,AGERMANH4.jpg,0.8716297149658203,1.437265396118164,0.01543043740093708,0.017251204699277878,0.6130252822469965,0.44895375033758367,1.0,1.0,1.0
novel,10,1,6,10,26451219.thl.jpg,Achair485.jpg,0.7359594106674194,0.7432509064674377,0.011256796307861805,0.012406531721353531,0.5866181703784248,0.5697227246712928,1.0,1.0,1.0
novel,10,1,7,10,35310232.thl.jpg,22920212.thl.jpg,1.2006101608276367,1.9080201387405396,0.019690968096256256,0.029980165883898735,0.6755330953391304,0.25981620365980096,1.0,1.0,1.0
novel,10,1,8,10,Araisins4.jpg,ABROOCH53.jpg,1.229481816291809,0.827568769454956,0.015380175784230232,0.013192851096391678,0.4542864906721916,0.5839698524325783,0.0,0.0,0.0
novel,10,1,9,10,Alanter59.jpg,ATELEBO13.jpg,0.7575104236602783,1.0096153020858765,0.012097634375095367,0.011241124011576176,0.6078881055082422,0.42399257946926094,1.0,0.0,1.0
novel,10,1,10,10,10049257.thl.jpg,Aknife76.jpg,0.9375064373016357,0.8501302003860474,0.01241478230804205,0.014698700048029423,0.5142877121515119,0.6463179978960635,0.0,1.0,0.0
novel,10,2,1,10,pinballmachine.jpg,Astereo30.jpg,0.9545894861221313,0.8108786940574646,0.012832246720790863,0.013634728267788887,0.6048820914326428,0.569427412642571,0.0,1.0,1.0
novel,10,2,2,10,beanbagchair.jpg,trapezebars.jpg,0.700516939163208,0.7450448870658875,0.013272423297166824,0.010930891148746014,0.5782158523187082,0.5415944225907836,1.0,0.0,1.0
novel,10,2,3,10,26466347.thl.jpg,Ablackboardw3.jpg,0.9605098962783813,0.937145471572876,0.013985909521579742,0.01632089726626873,0.5698492248459193,0.7031112789140265,0.0,1.0,0.0
novel,10,2,4,10,ABEERBOT5.jpg,woodvase.jpg,1.9066301584243774,2.2404325008392334,0.029594242572784424,0.022967444732785225,0.7434343963855307,0.5179267759341912,1.0,0.0,1.0
novel,10,2,5,10,26687972.thl.jpg,JU3VU.jpg,0.7824759483337402,2.8258228302001953,0.01596425101161003,0.031024834141135216,0.6443154537691256,0.5215688708119987,1.0,1.0,1.0
novel,10,2,6,10,8068401.thl.jpg,AANTIBIK4.jpg,0.7288224697113037,2.3609097003936768,0.014738084748387337,0.0341249443590641,0.6394820210434702,0.16710791897657298,1.0,1.0,1.0
novel,10,2,7,10,carbattery.jpg,23007415.thl.jpg,1.0334408283233643,1.930172324180603,0.013519315049052238,0.022739076986908913,0.5058840349124787,0.168169011522014,1.0,1.0,1.0
novel,10,2,8,10,Astackingtoy2.jpg,26466344.thl.jpg,0.912567675113678,1.078265905380249,0.012452413327991962,0.013556878082454205,0.5342501973539937,0.4798764365244401,1.0,1.0,1.0
novel,10,2,9,10,26429130.thl.jpg,A25thdec3.jpg,0.6484771370887756,0.7379247546195984,0.009886316023766994,0.013682066462934017,0.5382505406083203,0.600796130860054,1.0,1.0,0.0
novel,10,2,10,10,Afrenchsigns2.jpg,26545643.thl.jpg,0.6514414548873901,1.267943263053894,0.007909109815955162,0.021400365978479385,0.5172411235589164,0.5149303344394531,1.0,1.0,1.0
novel,10,3,1,10,ASMOKMEAT.jpg,ADAQUIRI.jpg,1.0011011362075806,1.0229885578155518,0.013245047070086002,0.015690026804804802,0.41969096449822924,0.6517842664386779,1.0,1.0,0.0
novel,10,3,2,10,Afeatherhat.jpg,ABALLYAR4.jpg,1.0150758028030396,1.2893977165222168,0.010645653121173382,0.022904615849256516,0.47393833304759925,0.5366498874719993,1.0,1.0,0.0
novel,10,3,3,10,AGLASSBA4.jpg,Ametalstool2.jpg,1.2003178596496582,0.7958616018295288,0.017282001674175262,0.012999622151255608,0.39691686837210344,0.5601225546226822,0.0,0.0,0.0
novel,10,3,4,10,toy2A.JPG,Arubbergloves.jpg,0.9075146913528442,0.7357963919639587,0.011234729550778866,0.01270308718085289,0.47951175530365425,0.5817024032285923,0.0,1.0,0.0
novel,10,3,5,10,AARTDUCK3.jpg,8255336.thl.jpg,0.7261150479316711,0.9379657506942749,0.010277992114424706,0.012808051891624928,0.6108312098574358,0.49151282274719904,1.0,1.0,1.0
novel,10,3,6,10,AFILEFOL4.jpg,26387690.thl.jpg,0.7852617502212524,0.8265052437782288,0.014914987608790398,0.01219259388744831,0.5601221557529931,0.4527623112798683,1.0,0.0,1.0
novel,10,3,7,10,AAFRICI10.jpg,AAFRIMAS5.jpg,0.7724864482879639,0.9399052262306213,0.011633322574198246,0.015016010962426662,0.6369869240134616,0.6047712604318466,1.0,1.0,1.0
novel,10,3,8,10,Abeetle10.jpg,Arockingchai5.jpg,0.7828271389007568,2.960628032684326,0.010949494317173958,0.037304870784282684,0.6261596434984014,0.17941274147134856,1.0,1.0,1.0
novel,10,3,9,10,22896812.thl.jpg,Abicyclegear2.jpg,0.833764374256134,0.9792773723602295,0.01335902139544487,0.013692576438188553,0.6141559067729178,0.6372223876244889,1.0,1.0,0.0
novel,10,3,10,10,8052266.thl.jpg,Atoy63.jpg,0.7654907703399658,0.9888958930969238,0.009984878823161125,0.014084866270422935,0.5543086088865028,0.3813824794799129,1.0,1.0,1.0
novel,10,4,1,10,ADEEPFRY5.jpg,ASTEAMER.jpg,0.7729684114456177,0.9140565991401672,0.011600496247410774,0.015601572580635548,0.4876506673945445,0.4842276376134698,1.0,1.0,1.0
novel,10,4,2,10,ACUSTMACH.jpg,ASPARKER2.jpg,1.000382900238037,0.7878307700157166,0.013164041563868523,0.014644027687609196,0.515283038968198,0.38774393150686454,0.0,1.0,1.0
novel,10,4,3,10,26391079.thl.jpg,surfboard.JPG,0.9166547060012817,2.7171924114227295,0.01583244279026985,0.03956778720021248,0.5030636133459399,0.6233325160514961,1.0,1.0,0.0
novel,10,4,4,10,Acrackersandc.jpg,ATOILROL2.jpg,0.8166919946670532,2.088679313659668,0.010624651797115803,0.0328049436211586,0.3869150562449922,0.33908713037802407,1.0,1.0,1.0
novel,10,4,5,10,10049816.thl.jpg,AMECHSOCK.jpg,0.7886559963226318,1.0094852447509766,0.018338151276111603,0.014799830503761768,0.45883066999830685,0.43170623371417016,1.0,0.0,1.0
novel,10,4,6,10,AALMOND1.jpg,AARTIHAN5.jpg,0.7715999484062195,0.6638919115066528,0.011124462820589542,0.01051485538482666,0.3485894217210263,0.4075962650893524,0.0,0.0,0.0
novel,10,4,7,10,8023286.thl.jpg,patioheater.jpg,1.0409148931503296,0.8434348702430725,0.01700112782418728,0.014225129038095474,0.24604609281944828,0.45507946182594045,0.0,0.0,0.0
novel,10,4,8,10,supersmilefloss.jpg,26370445.thl.jpg,0.7661328315734863,1.1362391710281372,0.015230881050229073,0.01515732891857624,0.46560417958368217,0.28918062536621786,1.0,0.0,1.0
novel,10,4,9,10,22887144.thl.jpg,Ascientifict3.jpg,0.7313350439071655,0.8077476620674133,0.013789433054625988,0.012120268307626247,0.5736280285379691,0.5690281264553212,1.0,0.0,1.0
