run_index,seed,trial_index,unique_study_items,study_presentations,target_name,foil_name,target_choice_index,foil_choice_index,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,old_linear_score,foil_linear_score,raw_loss_accuracy,raw_grad_accuracy,ratio_loss_accuracy,ratio_grad_accuracy,linear_probe_accuracy
1,13,11,12,24,candy2.jpg,candy1.jpg,0,1,1.2424920797348022,1.4598422050476074,0.5626009404659271,1.6744987517595291,0.012024334112326267,0.015545606739850058,0.005374888308381788,0.017653886752143216,0.48410118515953027,0.3326099697041281,1.0,1.0,1.0,1.0,1.0
1,13,12,12,24,stool1.jpg,stool2.jpg,1,0,1.3482215404510498,1.4636669158935547,0.3547031134366989,0.858065739274025,0.02182270420293083,0.022435199891779337,0.005490016832011288,0.012481651738141116,0.5874358834657682,0.46636335012868746,1.0,1.0,1.0,1.0,1.0
2,14,1,12,24,turtle2.jpg,turtle1.jpg,0,1,1.491051197052002,1.4925270080566406,0.4070156589150429,0.6003765910863876,0.0227625522411285,0.020275514040346592,0.006286902254496217,0.008373796162486308,0.5925219136290345,0.5261453293530208,1.0,1.0,0.0,1.0,1.0
2,14,2,12,24,fishbowl1.jpg,fishbowl2.jpg,0,1,1.5071911811828613,1.6690930128097534,0.45102259516716003,1.674234315752983,0.022988258214118096,0.021453782017992362,0.00679483543228395,0.02236762357483015,0.5874226304235616,0.2971403439390306,1.0,1.0,0.0,1.0,1.0
2,14,3,12,24,flask2.jpg,flask1.jpg,1,0,1.4420826435089111,1.5040756464004517,0.4667678251862526,0.5237626135349274,0.026470361124782647,0.027139799807243677,0.008536354968146411,0.009575955980564696,0.58068936521133,0.571135071429785,1.0,1.0,1.0,1.0,1.0
2,14,4,12,24,globe2.jpg,globe1.jpg,0,1,1.5109063386917114,1.48151695728302,0.5392895191907883,0.6576357260346413,0.0186075572962488,0.020063429860504498,0.006851631462700807,0.009213893386385688,0.5416226506035429,0.5058914667529021,0.0,1.0,1.0,1.0,1.0
2,14,5,12,24,reportfile2.jpg,reportfile1.jpg,1,0,1.426905870437622,1.4359147548675537,0.49807385355234146,0.5151640400290489,0.021297876186608614,0.026621022336298265,0.007702131036689349,0.009785282572540521,0.5418037178873323,0.5536188836507129,1.0,1.0,1.0,1.0,0.0
2,14,6,12,24,bracelet1.jpg,bracelet2.jpg,1,0,1.438040018081665,1.5479545593261719,0.41317732632160187,1.2896616905927658,0.02048122866685938,0.02090851381691993,0.005617490408376532,0.017050031480927427,0.5797837802550798,0.3767192951339119,1.0,1.0,1.0,1.0,1.0
2,14,7,12,24,spraybottle1.jpg,spraybottle2.jpg,1,0,1.3332791328430176,1.3858978748321533,0.4053262323141098,0.5118731632828712,0.020910540075146575,0.02018044133130148,0.006227312465966617,0.007451564153969418,0.5608418633268488,0.5334372623398554,1.0,1.0,0.0,1.0,1.0
2,14,8,12,24,stool1.jpg,stool2.jpg,0,1,1.3758240938186646,1.4599865674972534,0.4235915318131447,0.8977759480476379,0.022269487123477812,0.02237878722640731,0.006556256631129424,0.01305928696313036,0.5734521895070195,0.4539211712933401,1.0,1.0,1.0,1.0,1.0
2,14,9,12,24,tractor2.jpg,tractor1.jpg,1,0,1.4233900308609009,1.4796638488769531,0.39891258627176285,0.4542926400899887,0.01870761360799341,0.02024732444394557,0.00529382452008416,0.0063538130559684545,0.5642675449893366,0.564253729042764,1.0,1.0,1.0,1.0,1.0
2,14,10,12,24,grandpiano1.jpg,grandpiano2.jpg,1,0,1.5805364847183228,1.5874056816101074,0.48936569690704346,0.48212768137454987,0.021918666387797523,0.023073938103563302,0.007070235149664829,0.0071466669050794275,0.5759229616518327,0.5876461711950985,1.0,0.0,1.0,1.0,0.0
2,14,11,12,24,toydinosaur1.jpg,toydinosaur2.jpg,1,0,1.4314799308776855,1.544628620147705,0.3686317652463913,0.9609673023223877,0.02222234904721414,0.019515977727883306,0.005621310463537684,0.012393614056713857,0.5957131632643314,0.4489686130515984,1.0,1.0,0.0,1.0,1.0
2,14,12,12,24,train1.jpg,train2.jpg,1,0,1.410826325416565,1.4372659921646118,0.3467677980661392,0.44741038978099823,0.023010453526709888,0.023055514340451177,0.005580044452972452,0.007087223504627128,0.6026610973589939,0.575425856625712,1.0,1.0,1.0,1.0,1.0
3,15,1,12,24,chisel1.jpg,chisel2.jpg,1,0,1.4775277376174927,1.3974591493606567,0.5568224638700485,0.4564674347639084,0.0254006612521929,0.02711174344009609,0.009650613994424274,0.008552750331213492,0.5494051841046074,0.5840255911932628,0.0,0.0,1.0,0.0,0.0
3,15,2,12,24,basket1.jpg,basket2.jpg,1,0,1.5350502729415894,1.5542912483215332,0.7060755640268326,1.114022620022297,0.018433241249097284,0.02180808247506478,0.008698911001567628,0.015595184596591491,0.5084752889062376,0.40786669983291435,1.0,1.0,1.0,1.0,1.0
3,15,3,12,24,backgammon1.jpg,backgammon2.jpg,0,1,1.4639382362365723,1.499371886253357,0.5677023231983185,1.003004066646099,0.020815382066470874,0.02261981663484021,0.00824719722038618,0.015578529220345935,0.5308931937700456,0.40297297691419914,1.0,1.0,1.0,1.0,1.0
3,15,4,12,24,remote1.jpg,remote2.jpg,1,0,1.6740089654922485,1.6675693988800049,3.8121299147605896,3.3665948510169983,0.02779017174636822,0.027708547162352493,0.06523708066510817,0.05776911999350321,0.013067166685723799,0.024056855855461426,0.0,0.0,0.0,0.0,0.0
3,15,5,12,24,toyairplane2.jpg,toyairplane1.jpg,1,0,1.459761381149292,1.5907399654388428,0.4994804933667183,0.9504395574331284,0.0175387811875451,0.02078930696544074,0.0061917810217930955,0.012494044350386573,0.5386002262774405,0.4640339701443693,1.0,1.0,1.0,1.0,1.0
3,15,6,12,24,cow2.jpg,cow1.jpg,0,1,1.559725046157837,1.5462840795516968,0.5347563475370407,0.6038399636745453,0.023649086839791375,0.021026535754677188,0.008250356486214194,0.008089261256085752,0.5688312212124494,0.5472579102244988,0.0,1.0,0.0,0.0,1.0
3,15,7,12,24,tongs2.jpg,tongs1.jpg,1,0,1.4343312978744507,1.4627702236175537,0.40824152529239655,0.5432773157954216,0.02283731373474466,0.0212917656107297,0.0064907503283106426,0.007907105036823603,0.5844016760110056,0.5434010559351297,1.0,1.0,0.0,1.0,1.0
3,15,8,12,24,candy1.jpg,candy2.jpg,0,1,1.251600742340088,1.3541507720947266,0.5042704939842224,1.16940338909626,0.013328079479034442,0.013104921623007021,0.005316417336167249,0.011172062027891672,0.4963516962276129,0.41246517942986144,1.0,1.0,0.0,1.0,1.0
3,15,9,12,24,balloon2.jpg,balloon1.jpg,0,1,1.3034863471984863,1.3583354949951172,0.4654742628335953,0.40952830016613007,0.019334180157601435,0.02261746450427042,0.006892504936276568,0.006749444853124567,0.5275998790541958,0.5698789102888359,1.0,0.0,1.0,0.0,0.0
3,15,10,12,24,train2.jpg,train1.jpg,0,1,1.409481167793274,1.4777209758758545,0.41217542439699173,0.65158312022686,0.022609811582414353,0.024101499403759632,0.006529082521409264,0.010485006958399589,0.5793750959065332,0.520632823554455,1.0,1.0,1.0,1.0,1.0
3,15,11,12,24,feather1.jpg,feather2.jpg,1,0,1.3964288234710693,1.4341497421264648,0.425189346075058,0.4661267623305321,0.022292409356848744,0.02470000582986924,0.007004717886114382,0.008111392389829155,0.5632101471130644,0.5698373144673872,1.0,1.0,1.0,1.0,0.0
3,15,12,12,24,bell2.jpg,bell1.jpg,1,0,1.39389967918396,1.434593915939331,0.3848444074392319,0.4252343326807022,0.02325530600819401,0.022219439316846265,0.006311400710202056,0.0066662129089161155,0.5891326588650604,0.573975310531666,1.0,1.0,0.0,1.0,1.0
4,16,1,12,24,gardeningshovel1.jpg,gardeningshovel2.jpg,0,1,1.441030740737915,1.3848811388015747,0.5398175045847893,0.4936535209417343,0.02438753410626461,0.024983389599755143,0.008989900551520642,0.008742219261420435,0.5505233663511311,0.5559181991604532,0.0,0.0,1.0,0.0,0.0
4,16,2,12,24,pictureframe2.jpg,pictureframe1.jpg,1,0,1.4162819385528564,1.602579116821289,0.3746884912252426,0.7211755961179733,0.021979375739851866,0.02232892090749082,0.005663447435097776,0.010391710945313097,0.5912955574629354,0.5170075696558242,1.0,1.0,1.0,1.0,1.0
4,16,3,12,24,graduatedcylinder2.jpg,graduatedcylinder1.jpg,0,1,1.3071317672729492,1.4571051597595215,0.4126737713813782,0.7472171187400818,0.02360039305007999,0.025638694651863508,0.00728016774166505,0.012853725625209075,0.5645740033536957,0.4838153102742635,1.0,1.0,1.0,1.0,1.0
4,16,4,12,24,pliers1.jpg,pliers2.jpg,0,1,1.4153892993927002,1.4575984477996826,0.39989038556814194,0.5078842714428902,0.025722199771529244,0.023596940977255086,0.00714363914421106,0.008074732966160302,0.5998578052904586,0.563251530954548,1.0,1.0,0.0,1.0,1.0
4,16,5,12,24,potatochips1.jpg,potatochips2.jpg,1,0,1.4436246156692505,1.6033985614776611,0.4767162501811981,0.9466816335916519,0.016496856762755155,0.021159784997910856,0.005518630817456635,0.012804088091393237,0.5404643474837382,0.4606429028961615,1.0,1.0,1.0,1.0,1.0
4,16,6,12,24,fan2.jpg,fan1.jpg,1,0,1.4931832551956177,1.5295783281326294,0.4826615899801254,0.5409300327301025,0.023522932568608435,0.022850145385182173,0.007997905416658214,0.008222916235844608,0.5641246483890983,0.5583734486761125,1.0,1.0,0.0,1.0,1.0
4,16,7,12,24,muffin2.jpg,muffin1.jpg,0,1,1.419724464416504,1.5211924314498901,0.4692039042711258,0.8599969446659088,0.01995397536458352,0.01734989305229419,0.006511765188954045,0.010172131172285931,0.5539247722113559,0.47018244962398736,1.0,1.0,0.0,1.0,1.0
4,16,8,12,24,money1.jpg,money2.jpg,0,1,1.390401840209961,1.4497917890548706,0.40678681433200836,0.8644376769661903,0.0220922877296484,0.02547472200206098,0.006564475036811426,0.015561875431340749,0.5702602981969299,0.42029731633209927,1.0,1.0,1.0,1.0,1.0
4,16,9,12,24,anchor1.jpg,anchor2.jpg,1,0,1.4380254745483398,1.4422115087509155,0.43297211080789566,0.4212404303252697,0.018477413003200063,0.023040203669092516,0.005570049697471429,0.006658915405562408,0.5585621663875084,0.5842678455225093,1.0,0.0,1.0,1.0,0.0
4,16,10,12,24,key1.jpg,key2.jpg,1,0,1.4139901399612427,1.4193308353424072,0.3963554948568344,0.4234292730689049,0.023237441748833135,0.024317215826749113,0.0063530665838999675,0.00705692327785625,0.5903329145149256,0.5878976499254194,1.0,1.0,1.0,1.0,1.0
4,16,11,12,24,toykeys1.jpg,toykeys2.JPG,1,0,1.455272912979126,1.4665030241012573,0.41685954481363297,0.512443982064724,0.019566351408451692,0.019252172643404952,0.005529603221193443,0.006894703487458551,0.5724901673805873,0.5425879399868493,1.0,1.0,0.0,1.0,1.0
4,16,12,12,24,suitcase2.jpg,suitcase1.jpg,1,0,1.407426118850708,1.5262320041656494,0.3442722111940384,0.4654304012656212,0.01999785534677057,0.02165114579729664,0.00520091152955399,0.006984872382729839,0.5757594780301605,0.568797417439414,1.0,1.0,1.0,1.0,1.0
5,17,1,12,24,toyhandorn2.jpg,toyhandorn1.jpg,0,1,1.4430819749832153,1.4861996173858643,0.6921903043985367,0.5432266294956207,0.015453811816610223,0.01963694045306504,0.007332885701929105,0.007320825712252979,0.5009077536922528,0.5403853331274858,1.0,0.0,1.0,0.0,0.0
5,17,2,12,24,wineglass2.jpg,wineglass1.jpg,1,0,1.3653234243392944,1.462662935256958,0.5687727779150009,0.7777368575334549,0.022683957879179612,0.024938530634184438,0.009545514079945368,0.013311363824733106,0.5121082021399717,0.46621482898234295,1.0,1.0,1.0,1.0,1.0
5,17,3,12,24,muffin1.jpg,muffin2.jpg,0,1,1.4693392515182495,1.4813634157180786,0.6938218027353287,0.6978396326303482,0.016758483900082034,0.020820299885007897,0.008206594722679402,0.009684846579215525,0.49523326132225537,0.5067627405477514,1.0,1.0,1.0,1.0,0.0
5,17,4,12,24,chocolatecake2.jpg,chocolatecake.jpg,1,0,1.4531911611557007,1.6397340297698975,0.4304533377289772,0.9408098608255386,0.017197278544464432,0.01834089251409406,0.0051084180688250975,0.009833310935142222,0.556000741186169,0.50860247186758,1.0,1.0,1.0,1.0,1.0
5,17,5,12,24,remote2.jpg,remote1.jpg,0,1,1.4813873767852783,1.5448017120361328,1.7676029354333878,2.0294251888990402,0.02461492278698393,0.02564520607507259,0.03033120128698382,0.034729607256924686,0.16977779130155526,0.1314585022318353,1.0,1.0,1.0,1.0,1.0
5,17,6,12,24,grandpiano2.jpg,grandpiano1.jpg,1,0,1.598860740661621,1.6517765522003174,0.4723154529929161,0.732087679207325,0.023240444577988413,0.02290661401677004,0.007001218447027451,0.010577022612909834,0.5932516801494749,0.5236648085237212,1.0,1.0,0.0,1.0,1.0
5,17,7,12,24,goggles2.jpg,goggles1.jpg,1,0,1.4915244579315186,1.6816319227218628,0.4300035685300827,1.476964220404625,0.0242000982647876,0.025938178488414787,0.007051541235191307,0.022347862932659262,0.5920612406304668,0.32829830279834593,1.0,1.0,1.0,1.0,1.0
5,17,8,12,24,breadloaf1.jpg,breadloaf2.jpg,1,0,1.4183720350265503,1.405737280845642,0.38917824625968933,0.4684656709432602,0.02063168104430147,0.019358067526809547,0.005771559303579231,0.006595299938648568,0.5736667885594824,0.5432493073245114,0.0,1.0,0.0,1.0,1.0
5,17,9,12,24,suitcase1.jpg,suitcase2.jpg,0,1,1.5417076349258423,1.518433690071106,0.4468069225549698,0.8947493210434914,0.021870683283720424,0.021575141231925672,0.006705383501550915,0.013516955213248073,0.5780528162783949,0.4352028159413909,0.0,1.0,0.0,1.0,1.0
5,17,10,12,24,scroll2.jpg,scroll1.jpg,0,1,1.5788830518722534,1.4671841859817505,0.41677970439195633,0.3825688809156418,0.023344908285252743,0.02703712251758942,0.00639691753017586,0.007184011064317198,0.6033850081518584,0.6160675375763176,0.0,0.0,1.0,1.0,0.0
5,17,11,12,24,grapes2.jpg,grapes1.jpg,0,1,1.394727110862732,1.4759703874588013,0.38759537041187286,0.5949458256363869,0.017765016047599468,0.020650690083992493,0.00493252042300029,0.008378922188496741,0.559291127391781,0.5289786892835602,1.0,1.0,1.0,1.0,1.0
5,17,12,12,24,key1.jpg,key2.jpg,1,0,1.441558837890625,1.4660104513168335,0.3796035647392273,0.4513895884156227,0.023690504322694338,0.025116971787864442,0.006084554783692835,0.00752291326196003,0.6029472902758012,0.5912014138927167,1.0,1.0,1.0,1.0,1.0
6,18,1,12,24,potatochips1.jpg,potatochips2.jpg,0,1,1.4766075611114502,1.6107004880905151,0.47245244681835175,0.9322614222764969,0.01687376563551048,0.021256147312877713,0.005469271567318141,0.012609051397509943,0.5482571252462928,0.4661121906162543,1.0,1.0,1.0,1.0,1.0
6,18,2,12,24,horn1.jpg,horn2.jpg,1,0,1.5331599712371826,1.570678472518921,0.5964687913656235,0.5582841262221336,0.02468346625730055,0.026127640012835122,0.0097090259904868,0.009534349523900514,0.5469073944412596,0.5679246039732618,1.0,0.0,1.0,0.0,0.0
6,18,3,12,24,cabinet1.jpg,cabinet2.jpg,1,0,1.4410326480865479,1.5291916131973267,0.4406258165836334,0.41942253708839417,0.01820990291242628,0.016778837418543198,0.005241705767703211,0.004535821065427818,0.5651457277900548,0.5702214692151911,1.0,0.0,0.0,0.0,0.0
6,18,4,12,24,citroen1.jpg,citroen2.jpg,1,0,1.5646100044250488,1.5816501379013062,0.6021412163972855,0.7719168663024902,0.01944058766337329,0.017055007578345424,0.007846156065642037,0.008730060096676918,0.5352299011054892,0.5006372373480668,1.0,1.0,0.0,1.0,1.0
6,18,5,12,24,cone2.jpg,cone1.jpg,1,0,1.348421335220337,1.4912667274475098,0.40788206458091736,0.8350387662649155,0.019020291998260663,0.021958698492408932,0.0056586917411778105,0.012374248008176061,0.5541811937884416,0.4627648476492029,1.0,1.0,1.0,1.0,1.0
6,18,6,12,24,suitcase1.jpg,suitcase2.jpg,1,0,1.518453598022461,1.5168044567108154,0.44385939836502075,0.8404973894357681,0.021540801233025215,0.021551991758835157,0.0066611490032117025,0.012697372663670315,0.5733492627262512,0.45122730529976895,0.0,1.0,1.0,1.0,1.0
6,18,7,12,24,feather2.jpg,feather1.jpg,1,0,1.4823991060256958,1.4467387199401855,0.4198734313249588,0.4501867741346359,0.02553099267496076,0.023095550045396308,0.007306506364304589,0.007416534252286626,0.599716308668221,0.5679956298838719,0.0,1.0,0.0,1.0,1.0
6,18,8,12,24,grandpiano2.jpg,grandpiano1.jpg,0,1,1.55875563621521,1.6537293195724487,0.4234786033630371,0.7976646348834038,0.022657491708187157,0.022933694730803887,0.00627730088227959,0.011524462329178087,0.5976576182396861,0.505230938010054,1.0,1.0,1.0,1.0,1.0
6,18,9,12,24,rabbit2.jpg,rabbit1.jpg,0,1,1.5718051195144653,1.6748147010803223,0.47525007277727127,1.0678441226482391,0.02214346356059778,0.0226896867422055,0.006840591315117496,0.014931372614311376,0.5827431431607085,0.4395641157257703,1.0,1.0,1.0,1.0,1.0
6,18,10,12,24,pictureframe2.jpg,pictureframe1.jpg,0,1,1.4595867395401,1.6420481204986572,0.3692444786429405,0.9166824668645859,0.022651425891964016,0.022878847118408555,0.005581160736098675,0.013208848546138319,0.6038245837547629,0.47040449005416385,1.0,1.0,1.0,1.0,1.0
6,18,11,12,24,stapler2.jpg,stapler1.jpg,1,0,1.4425790309906006,1.3841619491577148,0.3928695395588875,0.3817991465330124,0.02267330552160739,0.023857324745356297,0.006206587206300083,0.00657898125244413,0.5889094192896033,0.5883612592786936,0.0,0.0,1.0,1.0,1.0
6,18,12,12,24,rabbitstuffed1.jpg,rabbitstuffed2.jpg,0,1,1.4059219360351562,1.4987317323684692,0.3545159101486206,0.6505415439605713,0.021654861156168024,0.020163131198005196,0.005281478952483278,0.008812024718486995,0.5947114805238869,0.5185591020626918,1.0,1.0,0.0,1.0,1.0
7,19,1,12,24,cone2.jpg,cone1.jpg,1,0,1.324481725692749,1.4336481094360352,0.3810160532593727,0.7077183723449707,0.018682609441892137,0.02111027222688844,0.005285970090521719,0.01048751628443685,0.5556387938103804,0.48619882333141945,1.0,1.0,1.0,1.0,1.0
7,19,2,12,24,remote1.jpg,remote2.jpg,0,1,1.5033771991729736,1.4812428951263428,1.6894717365503311,1.465013936161995,0.02495751900128304,0.02461252206119501,0.02891197478134114,0.0251389221499969,0.19123074921226535,0.24083829643754348,0.0,0.0,0.0,0.0,0.0
7,19,3,12,24,reportfile2.jpg,reportfile1.jpg,1,0,1.4655330181121826,1.4558296203613281,0.48804639279842377,0.4793562740087509,0.021874421721712712,0.026990232331067798,0.007547068055283886,0.009105132015486359,0.5546966812358134,0.5740493239416024,0.0,0.0,1.0,1.0,0.0
7,19,4,12,24,cabinet2.jpg,cabinet1.jpg,1,0,1.5047171115875244,1.479678750038147,0.4260009899735451,0.6421204507350922,0.01651029443160376,0.018698262260437446,0.004606963368322485,0.0076386955632216525,0.5640664177033708,0.5301773090378813,0.0,1.0,1.0,1.0,1.0
7,19,5,12,24,razor2.jpg,razor1.jpg,1,0,1.483299732208252,1.4440972805023193,0.4107217416167259,0.46472420543432236,0.02398886927737499,0.02589259289244486,0.0066369986317241616,0.008121262325671149,0.5979314861009085,0.5846498543228639,0.0,1.0,1.0,1.0,1.0
7,19,6,12,24,candy1.jpg,candy2.jpg,1,0,1.2913833856582642,1.3181102275848389,0.5126107782125473,0.8798326700925827,0.01375171795582168,0.012756135859423279,0.0054043471916495655,0.008405606872780115,0.5028455763836953,0.44960458396750774,1.0,1.0,0.0,1.0,1.0
7,19,7,12,24,teapot2.JPG,teapot1.JPG,0,1,1.6080342531204224,1.492772102355957,0.6920421421527863,0.5372228696942329,0.017668801068623882,0.020383034919955075,0.007692844404574116,0.007200844819904674,0.5299222147384773,0.552702833947815,0.0,0.0,1.0,0.0,0.0
7,19,8,12,24,soapdish2.jpg,soapdish1.jpg,1,0,1.4390525817871094,1.4615148305892944,0.37508513778448105,0.484316922724247,0.021442847585410325,0.025513025509880757,0.005720274720982336,0.008237879670879151,0.5848241403258249,0.5801236691890462,1.0,1.0,1.0,1.0,1.0
7,19,9,12,24,grandpiano2.jpg,grandpiano1.jpg,1,0,1.5719118118286133,1.6633658409118652,0.44282227009534836,0.7273594439029694,0.022848724979744665,0.023067332706529078,0.006564035596338247,0.010508710232912569,0.5952572577724444,0.5278175989917522,1.0,1.0,1.0,1.0,1.0
7,19,10,12,24,bassguitar1.jpg,bassguitar2.jpg,1,0,1.4217989444732666,1.5666316747665405,0.47027428448200226,1.1753843575716019,0.021374358621619644,0.021039845261620796,0.007139292803554846,0.015623376985501366,0.5547331665632951,0.40502998361612347,1.0,1.0,0.0,1.0,1.0
7,19,11,12,24,metalpin2.jpg,metalpin1.jpg,0,1,1.3421772718429565,1.3607269525527954,0.38427768647670746,0.4133014604449272,0.021065722377068823,0.02073633816655003,0.0061404801330740815,0.0064250711069903455,0.563463262591327,0.5560322006557169,1.0,1.0,0.0,1.0,1.0
7,19,12,12,24,icecream1.jpg,icecream2.jpg,0,1,1.3472232818603516,1.3986074924468994,0.3215002939105034,0.4985988140106201,0.02330229298886883,0.017406703602342605,0.005603629119505041,0.006330476241570625,0.5987814336644107,0.5289323109788217,1.0,1.0,0.0,1.0,1.0
8,20,1,12,24,wineglass1.jpg,wineglass2.jpg,1,0,1.3589584827423096,1.3349859714508057,0.6414484530687332,0.7810727953910828,0.023170360672672738,0.022179920893351805,0.01097871812413475,0.013108470825905237,0.48628604210200765,0.42935990552948505,0.0,1.0,0.0,1.0,1.0
8,20,2,12,24,teapot1.JPG,teapot2.JPG,0,1,1.3989074230194092,1.5931544303894043,0.5528286620974541,0.888864740729332,0.019101361023686737,0.017505304160979927,0.007410022231601987,0.009880753975287853,0.5263952838100469,0.4880888879962251,1.0,1.0,0.0,1.0,1.0
8,20,3,12,24,baseballglove2.jpg,baseballglove1.jpg,1,0,1.4168057441711426,1.7013423442840576,0.43460366874933243,1.9951678961515427,0.01862482267900128,0.01718159125426469,0.005709461605564671,0.020476069247849275,0.555357015681949,0.3273277038376435,1.0,1.0,0.0,1.0,1.0
8,20,4,12,24,gardeningshovel2.jpg,gardeningshovel1.jpg,0,1,1.344746470451355,1.4159619808197021,0.46192043274641037,0.5570790618658066,0.02425935630349825,0.02396327859233011,0.008180250992023127,0.009277367486184204,0.5561210706583438,0.5375861779493409,1.0,1.0,0.0,1.0,1.0
8,20,5,12,24,chocolatebar1.jpg,chocolatebar2.jpg,0,1,1.372523307800293,1.3076335191726685,0.3976125493645668,0.3793412446975708,0.020980206461867826,0.02246461071693658,0.005952024248183982,0.006392377485538376,0.57092462681363,0.5710352550497318,0.0,0.0,1.0,1.0,0.0
8,20,6,12,24,soapbottle1.jpg,soapbottle2.jpg,0,1,1.4269697666168213,1.3605239391326904,0.5240612775087357,0.43394677340984344,0.02459872053489193,0.022792986471909825,0.009037396665504223,0.0075050828542350635,0.5492231535073983,0.5543745883957278,0.0,0.0,0.0,0.0,0.0
8,20,7,12,24,toywrench1.jpg,toywrench2.jpg,1,0,1.4224456548690796,1.4592006206512451,0.4489232376217842,0.5510804206132889,0.023197127755492587,0.022396566972962266,0.007466652397357119,0.008628196593363903,0.5661369002318198,0.5380812013237938,1.0,1.0,0.0,1.0,1.0
8,20,8,12,24,holepunch2.jpg,holepunch1.jpg,1,0,1.3142199516296387,1.459118366241455,0.4022114798426628,0.4196358323097229,0.022848104859061802,0.02469368303382358,0.006837695602500981,0.0071988821406450895,0.5666165053478249,0.5909143306228465,1.0,1.0,1.0,1.0,0.0
8,20,9,12,24,cheesecrackers1.jpg,cheesecrackers2.jpg,0,1,1.4254717826843262,1.4304182529449463,0.41507504880428314,0.49957286566495895,0.017836421222295083,0.01762561406723757,0.005350946359312737,0.006198419709652761,0.5538309301307972,0.5375238925356381,1.0,1.0,0.0,1.0,1.0
8,20,10,12,24,tongs2.jpg,tongs1.jpg,0,1,1.39058518409729,1.4059951305389404,0.42822568863630295,0.4836685135960579,0.022140791441404656,0.02046535968938983,0.006808484333180847,0.00703953143047944,0.566566286332416,0.5465476802800013,1.0,1.0,0.0,1.0,1.0
8,20,11,12,24,stapleremover1.jpg,stapleremover2.jpg,0,1,1.4771831035614014,1.604680061340332,0.42794717103242874,0.5853354260325432,0.025155583443837535,0.02082994137438876,0.007479000277301958,0.007713859692872758,0.5911281349896863,0.5569682269479217,1.0,1.0,0.0,1.0,1.0
